interval_id,interval_start_step_idx,interval_end_step_idx,interval_t_start_sec,interval_n_steps,L_e_pendulum_angle,L_e_cart_position,L_edot_pendulum_angle,L_edot_cart_position,L_delta_u_pendulum_angle,L_delta_u_cart_position,principal_gate_L_edot_pendulum_angle,principal_gate_L_edot_cart_position,principal_gate_L_delta_u_pendulum_angle,principal_gate_L_delta_u_cart_position,principal_contribution_L_edot_pendulum_angle,principal_contribution_L_edot_cart_position,principal_contribution_L_delta_u_pendulum_angle,principal_contribution_L_delta_u_cart_position,error_pendulum_angle_mean_squared,error_cart_position_mean_squared,derivative_error_pendulum_angle_mean_squared,derivative_error_cart_position_mean_squared,delta_u_eff_pendulum_angle_mean_squared,delta_u_eff_cart_position_mean_squared,integral_error_pendulum_angle_mean_squared,integral_error_cart_position_mean_squared,action_kp_pendulum_angle,action_ki_pendulum_angle,action_kd_pendulum_angle,action_kp_cart_position,action_ki_cart_position,action_kd_cart_position,global_interval_reward,reward_kp_pendulum_angle,reward_ki_pendulum_angle,reward_kd_pendulum_angle,reward_kp_cart_position,reward_ki_cart_position,reward_kd_cart_position,extra_penalty_instantaneous_pendulum_angle,extra_penalty_instantaneous_cart_position,extra_penalty_pendulum_angle,extra_penalty_cart_position,extra_bonus_goal_pendulum_angle,extra_bonus_goal_cart_position,extra_bonus_band_pendulum_angle,extra_bonus_band_cart_position,extra_conditional_dynamic_penalty_pendulum_angle,extra_conditional_dynamic_penalty_cart_position,extra_conditional_dynamic_incentive_pendulum_angle,extra_conditional_dynamic_incentive_cart_position,extra_conditional_dynamic_incentive_tracking_pendulum_angle,extra_conditional_dynamic_incentive_tracking_cart_position,extra_conditional_dynamic_incentive_capture_pendulum_angle,extra_conditional_dynamic_incentive_capture_cart_position,extra_conditional_dynamic_incentive_direction_pendulum_angle,extra_conditional_dynamic_incentive_direction_cart_position,extra_conditional_dynamic_incentive_effort_pendulum_angle,extra_conditional_dynamic_incentive_effort_cart_position,extra_total_pendulum_angle,extra_total_cart_position,assigned_reward_pendulum_angle,principal_loop_pendulum_angle,assigned_reward_cart_position,principal_loop_cart_position,mean_abs_error_pendulum_angle,mean_abs_control_action_pendulum_angle,mean_abs_error_cart_position,mean_abs_control_action_cart_position,principal_total_rebuilt,extras_total_rebuilt,global_reward_rebuilt
10.0,200.0,219.0,0.19999999999999998,20.0,0.14939575587544823,0.006954513656198397,0.014160595452937358,0.08686504826531535,0.00012233461144716705,1.63960632304925e-07,0.030581558801155564,0.65,,,-8.828903445833123e-07,-0.000701487652447943,,,,,,,0.00012233461144716705,1.63960632304925e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.11738561980672368,-0.11655188960909393,-0.11655188960909393,-0.11655188960909393,-0.0008337301976297536,-0.0008337301976297536,-0.0008337301976297536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991519208591035,0.0,0.0,0.0,0.004991519208591035,0.0,0.0,0.0,0.0,0.0,0.00998303841718207,0.0,-0.11655188960909393,-0.126534928026276,-0.0008337301976297536,-0.0008337301976297536,0.1494167595192572,0.356072629747907,0.006873450979133844,0.06119170341226539,-0.12736865822390575,0.00998303841718207,-0.11738561980672368
11.0,220.0,239.0,0.21999999999999997,20.0,0.14888891145092983,0.00842686197038615,0.01894365841941024,0.09651631847973331,6.21635379696974e-05,1.450673717548221e-07,0.031312571470052196,0.65,,,-1.6175908282270217e-06,-0.0008646520351499981,,,,,,,6.21635379696974e-05,1.450673717548221e-07,,,0.0,2.0,2.0,1.0,1.0,1.0,-0.11727116893884046,-0.1162205457351963,-0.1162205457351963,-0.1162205457351963,-0.001050623203644149,-0.001050623203644149,-0.001050623203644149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045576973211922875,0.0,0.0,0.0,0.0045576973211922875,0.0,0.0,0.0,0.0,0.0,0.009115394642384575,0.0,-0.1162205457351963,-0.1253359403775809,-0.001050623203644149,-0.001050623203644149,0.14891720727660157,0.33157064942087133,0.00833785802749939,0.06912625141860919,-0.12638656358122505,0.009115394642384575,-0.11727116893884047
12.0,240.0,259.0,0.23999999999999996,20.0,0.14824964827697173,0.01005065857685091,0.02443070871018793,0.10636654438503483,0.00014710703681702702,2.0167632176087015e-07,0.03225584631850313,0.65,,,-2.7708294435917893e-06,-0.0010482654420873856,,,,,,,0.00014710703681702702,2.0167632176087015e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.11581719073585711,-0.11451349443632411,-0.11451349443632411,-0.11451349443632411,-0.0013036962995330006,-0.0013036962995330006,-0.0013036962995330006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053051747400621125,0.0,0.0,0.0,0.0053051747400621125,0.0,0.0,0.0,0.0,0.0,0.010610349480124225,0.0,-0.11451349443632411,-0.12512384391644835,-0.0013036962995330006,-0.0013036962995330006,0.14828596655103551,0.3880892704281123,0.009953565387357966,0.07731396044591031,-0.12642754021598135,0.010610349480124225,-0.11581719073585713
13.0,260.0,279.0,0.25999999999999995,20.0,0.14740750162248353,0.011840296012516599,0.03090208011066578,0.11661549185438269,7.084386995841596e-05,1.7892258611377188e-07,0.03353546302603626,0.65,,,-4.6075390921857936e-06,-0.0012574297957241556,,,,,,,7.084386995841596e-05,1.7892258611377188e-07,,,0.0,2.0,2.0,1.0,1.0,1.0,-0.11534344217282647,-0.113741550591321,-0.113741550591321,-0.113741550591321,-0.0016018915815054664,-0.0016018915815054664,-0.0016018915815054664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004814744035474805,0.0,0.0,0.0,0.004814744035474805,0.0,0.0,0.0,0.0,0.0,0.00962948807094961,0.0,-0.113741550591321,-0.12337103866227062,-0.0016018915815054664,-0.0016018915815054664,0.1474535703289392,0.36151883266917356,0.011734757417449847,0.08611898140108669,-0.12497293024377608,0.00962948807094961,-0.11534344217282647
14.0,280.0,299.0,0.27999999999999997,20.0,0.14638341014936826,0.0137906223624673,0.03813950367827847,0.1270767105469751,0.00018035831633815916,2.474230163752381e-07,0.03514963456099662,0.65,,,-7.353006397049147e-06,-0.0014897424262614162,,,,,,,0.00018035831633815916,2.474230163752381e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.11342148379558645,-0.1114755719976527,-0.1114755719976527,-0.1114755719976527,-0.001945911797933739,-0.001945911797933739,-0.001945911797933739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00555656115626146,0.0,0.0,0.0,0.00555656115626146,0.0,0.0,0.0,0.0,0.0,0.01111312231252292,0.0,-0.1114755719976527,-0.12258869431017563,-0.001945911797933739,-0.001945911797933739,0.14644006944119542,0.42322285208299826,0.013676481652519935,0.09520061030125816,-0.12453460610810937,0.01111312231252292,-0.11342148379558645
15.0,300.0,319.0,0.3,20.0,0.14509968432982795,0.015917229400676136,0.046482032638425576,0.1379570914764046,8.48653697405155e-05,2.1872308281276276e-07,0.03726596822443978,0.65,,,-1.1571799568993661e-05,-0.0017512418991971722,,,,,,,8.48653697405155e-05,2.1872308281276276e-07,,,0.0,2.0,2.0,1.0,1.0,1.0,-0.11249272420564381,-0.11014595243746425,-0.11014595243746425,-0.11014595243746425,-0.002346771768179563,-0.002346771768179563,-0.002346771768179563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004983255183818822,0.0,0.0,0.0,0.004983255183818822,0.0,0.0,0.0,0.0,0.0,0.009966510367637644,0.0,-0.11014595243746425,-0.12011246280510189,-0.002346771768179563,-0.002346771768179563,0.14516879693393897,0.3931740563535334,0.015794118133934054,0.10494601825459249,-0.12245923457328145,0.009966510367637644,-0.11249272420564381
16.0,320.0,339.0,0.32,20.0,0.1435799181218263,0.01821402875362155,0.05562817388950767,0.14904384382492036,0.00022442836448948754,3.014592911954327e-07,0.03991017844566182,0.65,,,-1.773482064896401e-05,-0.002038215794809972,,,,,,,0.00022442836448948754,3.014592911954327e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.11001307270978326,-0.10720854245222712,-0.10720854245222712,-0.10720854245222712,-0.0028045302575561474,-0.0028045302575561474,-0.0028045302575561474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005689794325301018,0.0,0.0,0.0,0.005689794325301018,0.0,0.0,0.0,0.0,0.0,0.011379588650602035,0.0,-0.10720854245222712,-0.11858813110282916,-0.0028045302575561474,-0.0028045302575561474,0.1436623698533098,0.46071414120431414,0.018081798648864854,0.11497797717148879,-0.1213926613603853,0.011379588650602035,-0.11001307270978326
17.0,340.0,359.0,0.34,20.0,0.14173885449087031,0.020697786316154668,0.06597302703366169,0.16055557676087054,0.0001058337441157268,2.6414562087036017e-07,0.04332405204076069,0.65,,,-2.7047322371850416e-05,-0.0023577070539605046,,,,,,,0.0001058337441157268,2.6414562087036017e-07,,,0.0,2.0,2.0,1.0,1.0,1.0,-0.10853719759822926,-0.105204667881516,-0.105204667881516,-0.105204667881516,-0.0033325297167132633,-0.0033325297167132633,-0.0033325297167132633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005010563935371569,0.0,0.0,0.0,0.005010563935371569,0.0,0.0,0.0,0.0,0.0,0.010021127870743139,0.0,-0.105204667881516,-0.11522579575225914,-0.0033325297167132633,-0.0033325297167132633,0.14183660164412426,0.4256820448816135,0.020556068382671145,0.1257153162492986,-0.1185583254689724,0.010021127870743139,-0.10853719759822926
18.0,360.0,379.0,0.36000000000000004,20.0,0.1396048190137387,0.023360940055914527,0.07712710800935643,0.1722469923744226,0.00028186493263165625,3.636039237654972e-07,0.047585117076132076,0.65,,,-4.054382392439815e-05,-0.0027041710943149964,,,,,,,0.00028186493263165625,3.636039237654972e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.10543513258318853,-0.10150549441193836,-0.10150549441193836,-0.10150549441193836,-0.0039296381712501756,-0.0039296381712501756,-0.0039296381712501756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056424336215207685,0.0,0.0,0.0,0.0056424336215207685,0.0,0.0,0.0,0.0,0.0,0.011284867243041537,0.0,-0.10150549441193836,-0.1127903616549799,-0.0039296381712501756,-0.0039296381712501756,0.13971872232544486,0.49970479157805314,0.023209612332777997,0.13673414428284456,-0.11671999982623008,0.011284867243041537,-0.10543513258318854
19.0,380.0,399.0,0.38000000000000006,20.0,0.13708462341936678,0.026221402021707953,0.08954955306189837,0.18435446530943775,0.0001357208687559998,3.1441885665661556e-07,0.05306273909185649,0.65,,,-6.0834280724018725e-05,-0.0030857925785420467,,,,,,,0.0001357208687559998,3.1441885665661556e-07,,,0.0,2.0,2.0,1.0,1.0,1.0,-0.10333559692213211,-0.09872375382023856,-0.09872375382023856,-0.09872375382023856,-0.004611843101893559,-0.004611843101893559,-0.004611843101893559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048427248806374844,0.0,0.0,0.0,0.0048427248806374844,0.0,0.0,0.0,0.0,0.0,0.009685449761274969,0.0,-0.09872375382023856,-0.10840920358151353,-0.004611843101893559,-0.004611843101893559,0.1372166861854515,0.45812530450248057,0.026060106740582956,0.14849420540816366,-0.11302104668340708,0.009685449761274969,-0.10333559692213211
20.0,400.0,419.0,0.4000000000000001,20.0,0.134213469462217,0.029269581558024765,0.10274978639430166,0.1965926468352067,0.00035528828291444485,4.3308649192120513e-07,0.05993041415323605,0.65,,,-9.02509114309961e-05,-0.003494552328469051,,,,,,,0.00035528828291444485,4.3308649192120513e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.09959126648989451,-0.0942151951770853,-0.0942151951770853,-0.0942151951770853,-0.0053760713128092165,-0.0053760713128092165,-0.0053760713128092165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00535171194702754,0.0,0.0,0.0,0.00535171194702754,0.0,0.0,0.0,0.0,0.0,0.01070342389405508,0.0,-0.0942151951770853,-0.10491861907114039,-0.0053760713128092165,-0.0053760713128092165,0.13436444654259708,0.5392252159628799,0.029098241882017716,0.16051418200447545,-0.11029469038394961,0.01070342389405508,-0.09959126648989453
21.0,420.0,439.0,0.4200000000000001,20.0,0.13090407278812463,0.03252140510123124,0.11586223539803923,0.20867007601261592,0.0004082329268213284,3.285551443606826e-07,0.06873610530052277,0.65,,,-0.00013127885798458182,-0.003920015999440682,,,,,,,0.0004082329268213284,3.285551443606826e-07,,,0.0,0.0,2.0,1.0,1.0,1.0,-0.09706004134755598,-0.09086031396626387,-0.09086031396626387,-0.09086031396626387,-0.0061997273812921146,-0.0061997273812921146,-0.0061997273812921146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166860344788809,0.0,0.0,0.0,0.004166860344788809,0.0,0.0,0.0,0.0,0.0,0.008333720689577618,0.0,-0.09086031396626387,-0.09919403465584149,-0.0061997273812921146,-0.0061997273812921146,0.13107398162782893,0.46055082722586616,0.032340202697167454,0.17300579893931028,-0.1053937620371336,0.008333720689577618,-0.09706004134755598
22.0,440.0,459.0,0.4400000000000001,20.0,0.12726112267689307,0.03595193341886712,0.12805288206288118,0.22016417298403015,0.00043734057260659326,4.562762483464489e-07,0.07961679545951927,0.65,,,-0.0001852475357468186,-0.004344709843380897,,,,,,,0.00043734057260659326,4.562762483464489e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.09268994025926049,-0.08563254185060733,-0.08563254185060733,-0.08563254185060733,-0.007057398408653168,-0.007057398408653168,-0.007057398408653168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004537865016551367,0.0,0.0,0.0,0.004537865016551367,0.0,0.0,0.0,0.0,0.0,0.009075730033102735,0.0,-0.08563254185060733,-0.09470827188371006,-0.007057398408653168,-0.007057398408653168,0.12744821547572865,0.547260522098309,0.03576144022971696,0.18528012941762614,-0.10176567029236323,0.009075730033102735,-0.0926899402592605
23.0,460.0,479.0,0.46000000000000013,20.0,0.12320473290559154,0.0395749750959819,0.14022488518341866,0.23147537552184447,0.0004930300368610206,3.3597506749287833e-07,0.0933142713976176,0.6472325466741622,,,-0.00025959590019144417,-0.004760558011824868,,,,,,,0.0004930300368610206,3.3597506749287833e-07,,,0.0,0.0,2.0,1.0,1.0,1.0,-0.0894918306191102,-0.08152353632901384,-0.08152353632901384,-0.08152353632901384,-0.007968294290096368,-0.007968294290096368,-0.007968294290096368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003350438355533556,0.0,0.0,0.0,0.003350438355533556,0.0,0.0,0.0,0.0,0.0,0.006700876711067112,0.0,-0.08152353632901384,-0.08822441304008095,-0.007968294290096368,-0.007968294290096368,0.12340906606782809,0.4591657453106559,0.03937537047649988,0.19802673012515123,-0.09619270733017732,0.006700876711067112,-0.0894918306191102
24.0,480.0,499.0,0.48000000000000015,20.0,0.11885022132041831,0.04336273835875519,0.15129828389255429,0.2421046093549666,0.0005157434641477947,4.737507581072192e-07,0.11002035766718596,0.5931469652513894,,,-0.00035529321373356287,-0.004751403583318911,,,,,,,0.0005157434641477947,4.737507581072192e-07,,,2.0,2.0,0.0,1.0,1.0,1.0,-0.08437901034348053,-0.07585966130391233,-0.07585966130391233,-0.07585966130391233,-0.008519349039568176,-0.008519349039568176,-0.008519349039568176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003554477477896549,0.0,0.0,0.0,0.003554477477896549,0.0,0.0,0.0,0.0,0.0,0.007108954955793098,0.0,-0.07585966130391233,-0.08296861625970543,-0.008519349039568176,-0.008519349039568176,0.1190698212511597,0.5518030731132836,0.04315465632062463,0.2104764358835589,-0.09148796529927361,0.007108954955793098,-0.08437901034348051
